main_author_orcid,openalex_id,title,publication_year,publication_date,doi,type,cited_by_count,journal,topics,co_authors,co_author_orcids,num_co_authors,abstract,keywords
0000-0002-7484-2900,W4251951979,Compact embeddings of weighted smoothness spaces of Morrey type: An example,2017.0,2017-01-01,https://doi.org/10.1090/conm/693/13933,other,1,Contemporary mathematics - American Mathematical Society,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Nonlinear Partial Differential Equations,Dorothee D. Haroske,0000-0002-2576-0300,1,"In this short note we consider some embedding of the weighted Besov space <inline-formula content-type=""math/mathml""> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" alttext=""upper B Subscript p 1 comma q 1 Superscript s 1 Baseline left-parenthesis double-struck upper R Superscript d Baseline comma StartAbsoluteValue x EndAbsoluteValue Superscript alpha Baseline right-parenthesis""> <mml:semantics> <mml:mrow> <mml:msubsup> <mml:mi>B</mml:mi> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mo stretchy=""false"">(</mml:mo> <mml:msup> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mi mathvariant=""double-struck"">R</mml:mi> </mml:mrow> </mml:mrow> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mi>d</mml:mi> </mml:mrow> </mml:msup> <mml:mo>,</mml:mo> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mo stretchy=""false"">|</mml:mo> </mml:mrow> <mml:mi>x</mml:mi> <mml:msup> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mo stretchy=""false"">|</mml:mo> </mml:mrow> <mml:mi> α </mml:mi> </mml:msup> <mml:mo stretchy=""false"">)</mml:mo> </mml:mrow> <mml:annotation encoding=""application/x-tex"">B^{s_1}_{p_1,q_1}({\mathbb R}^{d},|x|^\alpha )</mml:annotation> </mml:semantics> </mml:math> </inline-formula> into a space of Besov-Morrey type <inline-formula content-type=""math/mathml""> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" alttext=""script upper N Subscript p 2 comma u 2 comma q 2 Superscript s 2 Baseline left-parenthesis double-struck upper R Superscript d Baseline right-parenthesis""> <mml:semantics> <mml:mrow> <mml:msubsup> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mi class=""MJX-tex-caligraphic"" mathvariant=""script"">N</mml:mi> </mml:mrow> </mml:mrow> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>u</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mo stretchy=""false"">(</mml:mo> <mml:msup> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mi mathvariant=""double-struck"">R</mml:mi> </mml:mrow> </mml:mrow> <mml:mrow class=""MJX-TeXAtom-ORD""> <mml:mi>d</mml:mi> </mml:mrow> </mml:msup> <mml:mo stretchy=""false"">)</mml:mo> </mml:mrow> <mml:annotation encoding=""application/x-tex"">{\mathcal N}^{s_2}_{p_2,u_2,q_2}({\mathbb R}^{d})</mml:annotation> </mml:semantics> </mml:math> </inline-formula> and study necessary and sufficient conditions for its continuity and compactness. This strengthens and continues our earlier results. In addition, we obtain a parallel outcome dealing with (weighted) spaces of Triebel-Lizorkin(-Morrey) type. The main trick is to apply appropriate Franke-Jawerth embeddings in the new settings, which also demonstrates the power and elegance of that approach.",Mathematics; Smoothness; Type (biology); Pure mathematics; Mathematical analysis
0000-0002-7484-2900,W4287906380,Compact embeddings in Besov-type and Triebel-Lizorkin-type Spaces on\n bounded domains,2020.0,2020-01-07,https://doi.org/10.48550/arxiv.2001.02046,preprint,1,arXiv (Cornell University),Advanced Harmonic Analysis Research; Mathematical Approximation and Integration,Helena F. Gonçalves; Dorothee D. Haroske,0000-0001-5608-9102; 0000-0002-2576-0300,2,"We study embeddings of Besov-type and Triebel-Lizorkin-type spaces, $id_\\tau\n: {B}_{p_1,q_1}^{s_1,\\tau_1}(\\Omega) \\hookrightarrow\n{B}_{p_2,q_2}^{s_2,\\tau_2}(\\Omega)$ and $id_\\tau :\n{F}_{p_1,q_1}^{s_1,\\tau_1}(\\Omega) \\hookrightarrow\n{F}_{p_2,q_2}^{s_2,\\tau_2}(\\Omega) $, where $\\Omega \\subset {\\mathbb R}^d$ is a\nbounded domain, and obtain necessary and sufficient conditions for the\ncompactness of $id_\\tau$. Moreover, we characterise its entropy and\napproximation numbers. Surprisingly, these results are completely obtained via\nembeddings and the application of the corresponding results for classical Besov\nand Triebel-Lizorkin spaces as well as for Besov-Morrey and\nTriebel-Lizorkin-Morrey spaces.\n",Omega; Bounded function; Type (biology); Mathematics; Besov space; Compact space; Domain (mathematical analysis); Pure mathematics; Combinatorics; Mathematical analysis; Physics; Interpolation space; Functional analysis; Chemistry
0000-0002-7484-2900,W157084139,On Besov spaces and absolute convergence of the Fourier transform on Heisenberg groups,1998.0,1998-01-01,,other,0,Czech digital mathematics library,Mathematical Analysis and Transform Methods; Advanced Harmonic Analysis Research; advanced mathematical theories,,,0,summary:In this paper the absolute convergence of the group Fourier transform for the Heisenberg group is investigated. It is proved that the Fourier transform of functions belonging to certain Besov spaces is absolutely convergent. The function spaces are defined in terms of the heat semigroup of the full Laplacian of the Heisenberg group.,Heisenberg group; Mathematics; Absolute convergence; Fourier transform; Semigroup; Convergence (economics); Mathematical analysis; Group (periodic table); Pure mathematics; Fourier series; Physics
0000-0002-7484-2900,W2017247755,The characterization of radial subspaces of Besov and Lizorkin–Triebel spaces by differences,2014.0,2014-01-01,https://doi.org/10.4064/bc102-0-14,preprint,0,Banach Center Publications,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Advanced Mathematical Physics Problems,Winfried Sickel; Jan Vybíral,0000-0001-8609-077X; 0000-0002-5498-2412,2,We continue our earlier investigations (see This time we study characterizations of these subspaces by differences.,Linear subspace; Characterization (materials science); Besov space; Mathematics; Pure mathematics; Interpolation space; Physics; Functional analysis; Chemistry; Optics
0000-0002-7484-2900,W2239723778,On Caffarelli-Kohn-Nirenberg inequalities for block-radial functions,2016.0,2016-01-13,https://doi.org/10.48550/arxiv.1601.03172,preprint,0,arXiv (Cornell University),Nonlinear Partial Differential Equations; Advanced Mathematical Modeling in Engineering; Numerical methods in inverse problems,,,0,"The paper provides weighted Sobolev inequalities of the Caffarelli-Kohn-Nirenberg type for functions with multi-radial symmetry. Similarly to the previously studied radial case, the range of parameters in CKN inequalities can be extended, sometimes to infinity, providing a pointwise estimate similar to the classical radial estimate. Furthermore, the ""multi-radial"" weights are a stronger singularity than radial weights of the same homogeneity.",Symmetry in biology; Pointwise; Nirenberg and Matthaei experiment; Mathematics; Singularity; Sobolev space; Mathematical analysis; Homogeneity (statistics); Range (aeronautics); Applied mathematics; Pure mathematics
0000-0002-7484-2900,W2795585237,On defect of compactness for Sobolev spaces on manifolds,2018.0,2018-04-02,https://doi.org/10.48550/arxiv.1804.00531,preprint,0,arXiv (Cornell University),Nonlinear Partial Differential Equations; Differential Equations and Boundary Problems; Advanced Mathematical Modeling in Engineering,,,0,"Defect of compactness, relative to an embedding of two Banach spaces E and F, is a difference between a weakly convergent sequence in E and its weak limit taken up to a remainder that vanishes in the norm of F. For Sobolev embeddings in particular, defect of compactness is expressed as a profile decomposition - a sum of terms, called elementary concentrations, with asymptotically disjoint supports. We discuss a profile decomposition for the Sobolev space of a Riemannian manifold with bounded geometry, which is a sum of elementary concentrations associated with concentration profiles defined on manifolds different from M, that are induced by a limiting procedure. The profiles satisfy an inequality of Plancherel type, and a similar relation, related to the Brezis-Lieb Lemma, holds for Lebesgue norms of profiles on the respective manifolds.",Compact space; Sobolev space; Pure mathematics; Mathematics
0000-0002-7484-2900,W2798987546,Defect of compactness for Sobolev spaces on manifolds with bounded geometry,2019.0,2019-01-07,https://doi.org/10.2422/2036-2145.201804_005,preprint,0,ANNALI SCUOLA NORMALE SUPERIORE - CLASSE DI SCIENZE,Nonlinear Partial Differential Equations; Numerical methods in inverse problems; Advanced Mathematical Modeling in Engineering,,,0,"Defect of compactness, relative to an embedding of two Banach spaces E F , is the difference between a weakly convergent sequence in E and its weak limit, taken up to a remainder that vanishes in the norm of F . For a number of known embeddings, Sobolev embeddings in particular, defect of compactness takes form of a profile decomposition -a sum of clearly structured terms with asymptotically disjoint supports, called elementary concentrations. In this paper we construct a profile decomposition for the Sobolev space H 1,2 (M ) of a Riemannian manifold with bounded geometry, in the form of a sum of elementary concentrations associated with concentration profiles defined on manifolds induced by a limiting procedure at infinity, and thus different from M . The profiles satisfy an inequality of Plancherel type: the sum of the quadratic forms of Laplace-Beltrami operators for the profiles on their respective manifolds is bounded by the quadratic form of the Laplace-Beltrami operator of the sequence. A similar relation, related to the Brezis-Lieb Lemma, holds for the L p -norms of profiles on the respective manifolds.",Mathematics; Sobolev space; Compact space; Bounded function; Pure mathematics; Manifold (fluid mechanics); Embedding; Disjoint sets; Norm (philosophy); Lp space; Limit of a sequence; Mathematical analysis; Banach space; Limit (mathematics)
0000-0002-7484-2900,W2949748026,Some properties of block-radial functions and Schrödinger type operators with block-radial potentials,2018.0,2018-09-04,https://doi.org/10.48550/arxiv.1809.00833,preprint,0,arXiv (Cornell University),Spectral Theory in Mathematical Physics; Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods,Alicja Dota,0000-0003-0368-2134,1,"Let $ R_γB^{s}_{p,q}(\Rd)$ be a subspace of the Besov space $B^{s}_{p,q}(\Rd)$ that consists of block-radial functions. We prove that the asymptotic behaviour of the entropy numbers of compact embeddings $\id: \: R_γB^{s_1}_{p_1,q_1}(\R^d) \rightarrow R_γB^{s_2}_{p_2,q_2}(\R^d)$ depends on the number of blocks of the lowest dimension, the parameters $p_1$ and $p_2$, but is independent of the smoothness parameters $s_1$, $s_2$. We apply the asymptotic behaviour to estimation of powers of a negative spectra of Schrödinger type operators with block-radial potentials. This part essentially relies on the Birman-Schwinger principle.",Subspace topology; Mathematics; Block (permutation group theory); Besov space; Type (biology); Smoothness; Dimension (graph theory); Space (punctuation); Schrödinger's cat; Mathematical analysis; Combinatorics; Pure mathematics; Physics; Functional analysis; Interpolation space
0000-0002-7484-2900,W2964043444,Complex Interpolation of Weighted Besov- and Lizorkin-Triebel Spaces,2012.0,2012-12-07,,article,0,arXiv (Cornell University),Advanced Harmonic Analysis Research; Mathematical Approximation and Integration; Mathematical Analysis and Transform Methods,Winfried Sickel; Jan Vybíral,0000-0001-8609-077X; 0000-0002-5498-2412,2,"We study complex interpolation of weighted Besov and Lizorkin-Triebel spaces. The used weights w0, w1 are local Muckenhoupt weights in the sense of Rychkov. As a first step we calculate the Calderón products of associated sequence spaces. Finally, as a corollary of these investigations, we obtain re-sults on complex interpolation of radial subspaces of Besov and Lizorkin-Triebel spaces on Rd. MSC classification: 46E35, 26B35. Key words and phrases: Muckenhoupt weights, local Muckenhoupt weights, weighted Besov and Lizorkin-Triebel spaces, radial subspaces of Besov and",Interpolation (computer graphics); Linear subspace; Besov space; Mathematics; Interpolation space; Corollary; Hardy space; Pure mathematics; Sequence (biology); Computer science; Artificial intelligence; Functional analysis; Image (mathematics)
0000-0002-7484-2900,W2999708447,Compact embeddings in Besov-type and Triebel–Lizorkin-type spaces on bounded domains,2020.0,2020-07-16,https://doi.org/10.1007/s13163-020-00365-9,preprint,0,Revista Matemática Complutense,Advanced Harmonic Analysis Research; Nonlinear Partial Differential Equations; Advanced Mathematical Physics Problems,Helena F. Gonçalves; Dorothee D. Haroske,0000-0001-5608-9102; 0000-0002-2576-0300,2,"Abstract We study embeddings of Besov-type and Triebel–Lizorkin-type spaces, $${\text {id}}_\tau {:}\,{B}_{p_1,q_1}^{s_1,\tau _1}(\varOmega )\,\hookrightarrow \,{B}_{p_2,q_2}^{s_2,\tau _2}(\varOmega )$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:msub> <mml:mtext>id</mml:mtext> <mml:mi>τ</mml:mi> </mml:msub> <mml:mo>:</mml:mo> <mml:mspace/> <mml:msubsup> <mml:mi>B</mml:mi> <mml:mrow> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> <mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>τ</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>Ω</mml:mi> <mml:mo>)</mml:mo> </mml:mrow> <mml:mspace/> <mml:mo>↪</mml:mo> <mml:mspace/> <mml:msubsup> <mml:mi>B</mml:mi> <mml:mrow> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> <mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>τ</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>Ω</mml:mi> <mml:mo>)</mml:mo> </mml:mrow> </mml:mrow> </mml:math> and $${\text {id}}_\tau {:}\,{F}_{p_1,q_1}^{s_1,\tau _1}(\varOmega ) \hookrightarrow {F}_{p_2,q_2}^{s_2,\tau _2}(\varOmega ) $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:msub> <mml:mtext>id</mml:mtext> <mml:mi>τ</mml:mi> </mml:msub> <mml:mo>:</mml:mo> <mml:mspace/> <mml:msubsup> <mml:mi>F</mml:mi> <mml:mrow> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> <mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>τ</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>Ω</mml:mi> <mml:mo>)</mml:mo> </mml:mrow> <mml:mo>↪</mml:mo> <mml:msubsup> <mml:mi>F</mml:mi> <mml:mrow> <mml:msub> <mml:mi>p</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> <mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>τ</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>Ω</mml:mi> <mml:mo>)</mml:mo> </mml:mrow> </mml:mrow> </mml:math> , where $$\varOmega \subset {{\mathbb R}^d}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>Ω</mml:mi> <mml:mo>⊂</mml:mo> <mml:msup> <mml:mrow> <mml:mi>R</mml:mi> </mml:mrow> <mml:mi>d</mml:mi> </mml:msup> </mml:mrow> </mml:math> is a bounded domain, and obtain necessary and sufficient conditions for the compactness of $${\text {id}}_\tau $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mtext>id</mml:mtext> <mml:mi>τ</mml:mi> </mml:msub> </mml:math> . Moreover, we characterize its entropy and approximation numbers. Surprisingly, these results are completely obtained via embeddings and the application of the corresponding results for classical Besov and Triebel–Lizorkin spaces as well as for Besov–Morrey and Triebel–Lizorkin–Morrey spaces.",Omega; Type (biology); Bounded function; Besov space; Mathematics; Compact space; Domain (mathematical analysis); Pure mathematics; Mathematical analysis; Physics; Interpolation space; Functional analysis
